Year,Week,Category,Brand,Product_Name,Weekly_Units_Sold,Weekly_Revenue,Weekly_Margin,Average_Stock,Month,Lag_1,Lag_2,Lag_3,Lag_4,Rolling_4_Week_Avg,Rolling_8_Week_Avg,Target
2024,18,Home Care,PepsiCo,PepsiCo_Home Care_product,87,8488.848490164657,1591.7310689727526,241.0344827586207,5,98.0,70.0,94.0,114.0,87.25,90.125,77.0
2024,19,Home Care,PepsiCo,PepsiCo_Home Care_product,77,10579.817746802262,1944.4905611916465,296.3666666666667,5,87.0,98.0,70.0,94.0,83.0,90.5,108.0
2024,20,Home Care,PepsiCo,PepsiCo_Home Care_product,108,15125.743684305533,2765.4131641061404,275.10526315789474,5,77.0,87.0,98.0,70.0,92.5,96.125,70.0
2024,21,Home Care,PepsiCo,PepsiCo_Home Care_product,70,10334.8189148944,1884.1742536156448,274.69565217391306,5,108.0,77.0,87.0,98.0,85.5,89.75,83.0
2024,22,Home Care,PepsiCo,PepsiCo_Home Care_product,83,9323.31578013894,2127.846040934337,226.125,5,70.0,108.0,77.0,87.0,84.5,85.875,82.0
2024,23,Home Care,PepsiCo,PepsiCo_Home Care_product,82,9827.302123414433,1926.794078496176,288.2903225806452,6,83.0,70.0,108.0,77.0,85.75,84.375,84.0
2024,24,Home Care,PepsiCo,PepsiCo_Home Care_product,84,9931.383005039386,1920.3235694495202,293.71875,6,82.0,83.0,70.0,108.0,79.75,86.125,61.0
2024,25,Home Care,PepsiCo,PepsiCo_Home Care_product,61,6847.565871542893,1292.6727818030424,277.54545454545456,6,84.0,82.0,83.0,70.0,77.5,81.5,93.0
2024,26,Home Care,PepsiCo,PepsiCo_Home Care_product,93,12609.127533521005,2367.9421994158656,298.7741935483871,6,61.0,84.0,82.0,83.0,80.0,82.25,90.0
2024,27,Home Care,PepsiCo,PepsiCo_Home Care_product,90,12826.265686721757,2727.370384027743,265.06451612903226,7,93.0,61.0,84.0,82.0,82.0,83.875,87.0
2024,28,Home Care,PepsiCo,PepsiCo_Home Care_product,87,9911.061316834004,2176.2029216681804,293.5,7,90.0,93.0,61.0,84.0,82.75,81.25,99.0
2024,29,Home Care,PepsiCo,PepsiCo_Home Care_product,99,13490.515156039348,2704.6503633312695,262.93939393939394,7,87.0,90.0,93.0,61.0,92.25,84.875,80.0
2024,30,Home Care,PepsiCo,PepsiCo_Home Care_product,80,11865.661936764838,2419.8197075875823,259.7857142857143,7,99.0,87.0,90.0,93.0,89.0,84.5,69.0
2024,31,Home Care,PepsiCo,PepsiCo_Home Care_product,69,9372.940532199034,2160.1802937598522,273.3333333333333,8,80.0,99.0,87.0,90.0,83.75,82.875,98.0
2024,32,Home Care,PepsiCo,PepsiCo_Home Care_product,98,14797.191621488413,2800.7293450877355,250.58823529411765,8,69.0,80.0,99.0,87.0,86.5,84.625,83.0
2024,33,Home Care,PepsiCo,PepsiCo_Home Care_product,83,9136.173135974623,2011.9076745453767,284.875,8,98.0,69.0,80.0,99.0,82.5,87.375,108.0
2024,34,Home Care,PepsiCo,PepsiCo_Home Care_product,108,16743.979640889807,3679.0287181528274,261.0,8,83.0,98.0,69.0,80.0,89.5,89.25,100.0
2024,35,Home Care,PepsiCo,PepsiCo_Home Care_product,100,11430.800989049676,2380.2333779319147,318.85714285714283,8,108.0,83.0,98.0,69.0,97.25,90.5,75.0
2024,36,Home Care,PepsiCo,PepsiCo_Home Care_product,75,9526.678570951553,1759.547228539217,279.44444444444446,9,100.0,108.0,83.0,98.0,91.5,89.0,90.0
2024,37,Home Care,PepsiCo,PepsiCo_Home Care_product,90,12807.023947356563,2523.533149994276,332.56666666666666,9,75.0,100.0,108.0,83.0,93.25,87.875,84.0
2024,38,Home Care,PepsiCo,PepsiCo_Home Care_product,84,8643.480693581252,2015.766585688983,260.92,9,90.0,75.0,100.0,108.0,87.25,88.375,100.0
2024,39,Home Care,PepsiCo,PepsiCo_Home Care_product,100,14978.395922492233,2930.2383478205093,284.7878787878788,9,84.0,90.0,75.0,100.0,87.25,92.25,99.0
2024,40,Home Care,PepsiCo,PepsiCo_Home Care_product,99,12512.994635148729,2415.6814214368837,270.1111111111111,9,100.0,84.0,90.0,75.0,93.25,92.375,113.0
2024,41,Home Care,PepsiCo,PepsiCo_Home Care_product,113,13266.511594422771,2733.6823427987338,267.25714285714287,10,99.0,100.0,84.0,90.0,99.0,96.125,113.0
2024,42,Home Care,PepsiCo,PepsiCo_Home Care_product,113,14710.511901494287,2824.8353621572332,250.9268292682927,10,113.0,99.0,100.0,84.0,106.25,96.75,74.0
2024,43,Home Care,PepsiCo,PepsiCo_Home Care_product,74,7808.382314336851,1406.6417302008201,277.625,10,113.0,113.0,99.0,100.0,99.75,93.5,107.0
2024,44,Home Care,PepsiCo,PepsiCo_Home Care_product,107,17248.49387770468,3185.591768347735,285.27777777777777,10,74.0,113.0,113.0,99.0,101.75,97.5,81.0
2024,45,Home Care,PepsiCo,PepsiCo_Home Care_product,81,10944.536110872397,2250.3846059648113,316.962962962963,11,107.0,74.0,113.0,113.0,93.75,96.375,94.0
2024,46,Home Care,PepsiCo,PepsiCo_Home Care_product,94,11822.236778366538,1933.098376405979,278.0967741935484,11,81.0,107.0,74.0,113.0,89.0,97.625,83.0
2024,47,Home Care,PepsiCo,PepsiCo_Home Care_product,83,10192.241984329676,1776.8593982486639,281.0740740740741,11,94.0,81.0,107.0,74.0,91.25,95.5,90.0
2024,48,Home Care,PepsiCo,PepsiCo_Home Care_product,90,11961.873325304148,2392.7789614728786,297.741935483871,12,83.0,94.0,81.0,107.0,87.0,94.375,120.0
2024,49,Home Care,PepsiCo,PepsiCo_Home Care_product,120,16465.786950460122,2996.9342980314073,287.7894736842105,12,90.0,83.0,94.0,81.0,96.75,95.25,73.0
2024,50,Home Care,PepsiCo,PepsiCo_Home Care_product,73,9465.19137139837,1858.088234168354,243.5909090909091,12,120.0,90.0,83.0,94.0,91.5,90.25,76.0
2024,51,Home Care,PepsiCo,PepsiCo_Home Care_product,76,11091.840595465294,2332.6315075500156,298.04347826086956,12,73.0,120.0,90.0,83.0,89.75,90.5,112.0
2024,8,Personal Care,PepsiCo,PepsiCo_Personal Care_product,78,9464.883307508582,2026.2585274698965,320.7857142857143,2,79.0,71.0,99.0,92.0,81.75,93.25,96.0
2024,9,Personal Care,PepsiCo,PepsiCo_Personal Care_product,96,11813.516940651081,2605.289774259648,296.54285714285714,2,78.0,79.0,71.0,99.0,81.0,94.625,77.0
2024,10,Personal Care,PepsiCo,PepsiCo_Personal Care_product,77,11141.971636998795,2130.437305335473,249.1153846153846,3,96.0,78.0,79.0,71.0,82.5,89.0,53.0
2024,11,Personal Care,PepsiCo,PepsiCo_Personal Care_product,53,6226.718189463974,1168.0892266164997,260.0416666666667,3,77.0,96.0,78.0,79.0,76.0,80.625,97.0
2024,12,Personal Care,PepsiCo,PepsiCo_Personal Care_product,97,14876.88308524192,3040.8851127542684,285.57575757575756,3,53.0,77.0,96.0,78.0,80.75,81.25,82.0
2024,13,Personal Care,PepsiCo,PepsiCo_Personal Care_product,82,9740.280329713129,1859.5189968522868,274.6896551724138,3,97.0,53.0,77.0,96.0,77.25,79.125,75.0
2024,14,Personal Care,PepsiCo,PepsiCo_Personal Care_product,75,10032.213730625468,2065.0971243068775,267.77272727272725,4,82.0,97.0,53.0,77.0,76.75,79.625,79.0
2024,15,Personal Care,PepsiCo,PepsiCo_Personal Care_product,79,13938.815152093273,2990.770902674574,260.7037037037037,4,75.0,82.0,97.0,53.0,83.25,79.625,94.0
2024,16,Personal Care,PepsiCo,PepsiCo_Personal Care_product,94,11665.987803894954,2094.738803630866,298.61290322580646,4,79.0,75.0,82.0,97.0,82.5,81.625,81.0
2024,17,Personal Care,PepsiCo,PepsiCo_Personal Care_product,81,10234.407875526393,2254.1878968872984,285.7586206896552,4,94.0,79.0,75.0,82.0,82.25,79.75,73.0
2024,18,Personal Care,PepsiCo,PepsiCo_Personal Care_product,73,8683.593698914752,1820.5984626981115,244.86206896551724,5,81.0,94.0,79.0,75.0,81.75,79.25,85.0
2024,19,Personal Care,PepsiCo,PepsiCo_Personal Care_product,85,13074.71947489722,2964.4505539366082,290.3703703703704,5,73.0,81.0,94.0,79.0,83.25,83.25,57.0
2024,20,Personal Care,PepsiCo,PepsiCo_Personal Care_product,57,9935.008068658124,2198.2356605104274,260.1,5,85.0,73.0,81.0,94.0,74.0,78.25,111.0
2024,21,Personal Care,PepsiCo,PepsiCo_Personal Care_product,111,13481.524109500864,2845.9245548036656,256.75,5,57.0,85.0,73.0,81.0,81.5,81.875,92.0
2024,22,Personal Care,PepsiCo,PepsiCo_Personal Care_product,92,11076.492651923742,2387.8783779576024,299.61290322580646,5,111.0,57.0,85.0,73.0,86.25,84.0,84.0
2024,23,Personal Care,PepsiCo,PepsiCo_Personal Care_product,84,8393.858246126603,1519.7894607471067,277.44444444444446,6,92.0,111.0,57.0,85.0,86.0,84.625,72.0
2024,24,Personal Care,PepsiCo,PepsiCo_Personal Care_product,72,9855.393260033365,2039.5886675299273,262.18518518518516,6,84.0,92.0,111.0,57.0,89.75,81.875,106.0
2024,25,Personal Care,PepsiCo,PepsiCo_Personal Care_product,106,15251.004211265301,2684.623497952851,276.1515151515151,6,72.0,84.0,92.0,111.0,88.5,85.0,79.0
2024,26,Personal Care,PepsiCo,PepsiCo_Personal Care_product,79,10662.125395215535,2246.5162002854067,254.4,6,106.0,72.0,84.0,92.0,85.25,85.75,64.0
2024,27,Personal Care,PepsiCo,PepsiCo_Personal Care_product,64,8102.857048129299,1684.1275583797355,253.12,7,79.0,106.0,72.0,84.0,80.25,83.125,94.0
2024,28,Personal Care,PepsiCo,PepsiCo_Personal Care_product,94,13687.31170488396,2970.0219347389193,292.03333333333336,7,64.0,79.0,106.0,72.0,85.75,87.75,88.0
2024,29,Personal Care,PepsiCo,PepsiCo_Personal Care_product,88,9222.651849340646,1845.0227381641553,297.9714285714286,7,94.0,64.0,79.0,106.0,81.25,84.875,90.0
2024,30,Personal Care,PepsiCo,PepsiCo_Personal Care_product,90,11135.204095129842,2199.8328156854113,315.9,7,88.0,94.0,64.0,79.0,84.0,84.625,76.0
2024,31,Personal Care,PepsiCo,PepsiCo_Personal Care_product,76,8121.811707829164,1673.3202147893633,300.4,7,90.0,88.0,94.0,64.0,87.0,83.625,100.0
2024,32,Personal Care,PepsiCo,PepsiCo_Personal Care_product,100,13811.925079334029,2766.983950612354,243.38709677419354,8,76.0,90.0,88.0,94.0,88.5,87.125,64.0
2024,33,Personal Care,PepsiCo,PepsiCo_Personal Care_product,64,7004.056438177762,1530.0661889067735,270.59090909090907,8,100.0,76.0,90.0,88.0,82.5,81.875,64.0
2024,34,Personal Care,PepsiCo,PepsiCo_Personal Care_product,64,7968.4103999504505,1474.6570038103735,202.57692307692307,8,64.0,100.0,76.0,90.0,76.0,80.0,50.0
2024,35,Personal Care,PepsiCo,PepsiCo_Personal Care_product,50,6220.3208261687505,1357.0867657679355,252.14285714285714,9,64.0,64.0,100.0,76.0,69.5,78.25,93.0
2024,36,Personal Care,PepsiCo,PepsiCo_Personal Care_product,93,12448.209387616173,2464.4873649764704,313.54545454545456,9,50.0,64.0,64.0,100.0,67.75,78.125,102.0
2024,37,Personal Care,PepsiCo,PepsiCo_Personal Care_product,102,12951.662151080549,2623.2601566471867,264.4117647058824,9,93.0,50.0,64.0,64.0,77.25,79.875,120.0
2024,38,Personal Care,PepsiCo,PepsiCo_Personal Care_product,120,17759.990836627516,3597.9829620111086,284.27777777777777,9,102.0,93.0,50.0,64.0,91.25,83.625,69.0
2024,39,Personal Care,PepsiCo,PepsiCo_Personal Care_product,69,10966.136334229623,2421.0705360716483,278.88,9,120.0,102.0,93.0,50.0,96.0,82.75,63.0
2024,40,Personal Care,PepsiCo,PepsiCo_Personal Care_product,63,7269.697988697756,1428.6701020132898,306.0,10,69.0,120.0,102.0,93.0,88.5,78.125,94.0
2024,41,Personal Care,PepsiCo,PepsiCo_Personal Care_product,94,13969.542125497816,3039.3377225159047,299.6,10,63.0,69.0,120.0,102.0,86.5,81.875,96.0
2024,42,Personal Care,PepsiCo,PepsiCo_Personal Care_product,96,14255.483402748836,3558.6630732049307,293.0,10,94.0,63.0,69.0,120.0,80.5,85.875,67.0
2024,43,Personal Care,PepsiCo,PepsiCo_Personal Care_product,67,9622.64972096697,2070.6498634031323,285.8965517241379,10,96.0,94.0,63.0,69.0,80.0,88.0,64.0
2024,44,Personal Care,PepsiCo,PepsiCo_Personal Care_product,64,7339.91066851978,1354.8642121193866,326.1304347826087,11,67.0,96.0,94.0,63.0,80.25,84.375,84.0
2024,45,Personal Care,PepsiCo,PepsiCo_Personal Care_product,84,11109.489671926114,2402.229093081083,279.84615384615387,11,64.0,67.0,96.0,94.0,77.75,82.125,90.0
2024,46,Personal Care,PepsiCo,PepsiCo_Personal Care_product,90,12304.993305783613,2669.6258001916367,287.6875,11,84.0,64.0,67.0,96.0,76.25,78.375,85.0
2024,47,Personal Care,PepsiCo,PepsiCo_Personal Care_product,85,11858.775160029169,2213.6113203163836,251.5185185185185,11,90.0,84.0,64.0,67.0,80.75,80.375,115.0
2024,48,Personal Care,PepsiCo,PepsiCo_Personal Care_product,115,15650.388168006475,3285.9713883073273,291.57894736842104,12,85.0,90.0,84.0,64.0,93.5,86.875,90.0
2024,49,Personal Care,PepsiCo,PepsiCo_Personal Care_product,90,8673.184940900368,1972.0116280288441,286.8076923076923,12,115.0,85.0,90.0,84.0,95.0,86.375,112.0
2024,50,Personal Care,PepsiCo,PepsiCo_Personal Care_product,112,17030.946122479283,3463.319826356882,302.86486486486484,12,90.0,115.0,85.0,90.0,100.5,88.375,92.0
2024,51,Personal Care,PepsiCo,PepsiCo_Personal Care_product,92,10441.80535893188,1965.9392800155365,309.93548387096774,12,112.0,90.0,115.0,85.0,102.25,91.5,70.0
2024,8,Vegetables,PepsiCo,PepsiCo_Vegetables_product,84,10094.719333354946,1584.2397520642212,273.73333333333335,2,86.0,71.0,98.0,97.0,84.75,85.75,122.0
2024,9,Vegetables,PepsiCo,PepsiCo_Vegetables_product,122,14744.82073967115,2926.762034664259,248.5121951219512,2,84.0,86.0,71.0,98.0,90.75,85.625,133.0
2024,10,Vegetables,PepsiCo,PepsiCo_Vegetables_product,133,16808.35515417162,3441.959350458737,255.92857142857142,3,122.0,84.0,86.0,71.0,106.25,95.875,100.0
2024,11,Vegetables,PepsiCo,PepsiCo_Vegetables_product,100,9827.800801368292,1845.5343506787367,233.68965517241378,3,133.0,122.0,84.0,86.0,109.75,98.875,91.0
2024,12,Vegetables,PepsiCo,PepsiCo_Vegetables_product,91,11531.654552663527,2352.2329872707933,310.6875,3,100.0,133.0,122.0,84.0,111.5,98.125,73.0
2024,13,Vegetables,PepsiCo,PepsiCo_Vegetables_product,73,9168.70540749848,1900.6978329913347,259.2307692307692,3,91.0,100.0,133.0,122.0,99.25,95.0,86.0
2024,14,Vegetables,PepsiCo,PepsiCo_Vegetables_product,86,9799.520964464751,1954.1803532144554,276.0,4,73.0,91.0,100.0,133.0,87.5,96.875,101.0
2024,15,Vegetables,PepsiCo,PepsiCo_Vegetables_product,101,13232.226326866676,2365.5721215133362,250.5,4,86.0,73.0,91.0,100.0,87.75,98.75,122.0
2024,16,Vegetables,PepsiCo,PepsiCo_Vegetables_product,122,16112.664516335386,3598.526806986182,263.8378378378378,4,101.0,86.0,73.0,91.0,95.5,103.5,106.0
2024,17,Vegetables,PepsiCo,PepsiCo_Vegetables_product,106,13396.389033886857,2740.049654841116,290.8285714285714,4,122.0,101.0,86.0,73.0,103.75,101.5,64.0
2024,18,Vegetables,PepsiCo,PepsiCo_Vegetables_product,64,8023.351808509971,1293.1808037729368,277.11538461538464,5,106.0,122.0,101.0,86.0,98.25,92.875,75.0
2024,19,Vegetables,PepsiCo,PepsiCo_Vegetables_product,75,9838.26800189924,1961.374865513422,245.53571428571428,5,64.0,106.0,122.0,101.0,91.75,89.75,70.0
2024,20,Vegetables,PepsiCo,PepsiCo_Vegetables_product,70,9028.009559547898,1709.682702462658,319.2962962962963,5,75.0,64.0,106.0,122.0,78.75,87.125,110.0
2024,21,Vegetables,PepsiCo,PepsiCo_Vegetables_product,110,13352.830476086618,2670.8943629923306,324.7352941176471,5,70.0,75.0,64.0,106.0,79.75,91.75,101.0
2024,22,Vegetables,PepsiCo,PepsiCo_Vegetables_product,101,13430.43188998488,2715.270763991074,242.5142857142857,5,110.0,70.0,75.0,64.0,89.0,93.625,67.0
2024,23,Vegetables,PepsiCo,PepsiCo_Vegetables_product,67,9207.8764213914,1881.5213329419028,239.46153846153845,6,101.0,110.0,70.0,75.0,87.0,89.375,104.0
2024,24,Vegetables,PepsiCo,PepsiCo_Vegetables_product,104,12646.326736268888,2701.5047775686976,221.3030303030303,6,67.0,101.0,110.0,70.0,95.5,87.125,76.0
2024,25,Vegetables,PepsiCo,PepsiCo_Vegetables_product,76,8444.191463420913,1622.8874443007817,283.61538461538464,6,104.0,67.0,101.0,110.0,87.0,83.375,67.0
2024,26,Vegetables,PepsiCo,PepsiCo_Vegetables_product,67,10084.341307112874,2172.085475599792,292.2608695652174,6,76.0,104.0,67.0,101.0,78.5,83.75,86.0
2024,27,Vegetables,PepsiCo,PepsiCo_Vegetables_product,86,10417.009316818012,2233.139607749254,298.23333333333335,7,67.0,76.0,104.0,67.0,83.25,85.125,87.0
2024,28,Vegetables,PepsiCo,PepsiCo_Vegetables_product,87,10772.995994490291,2169.467157625305,286.80645161290323,7,86.0,67.0,76.0,104.0,79.0,87.25,86.0
2024,29,Vegetables,PepsiCo,PepsiCo_Vegetables_product,86,11552.155142767795,2676.8154446280564,281.32142857142856,7,87.0,86.0,67.0,76.0,81.5,84.25,131.0
2024,30,Vegetables,PepsiCo,PepsiCo_Vegetables_product,131,16658.29339406503,3001.490607404895,277.13953488372096,7,86.0,87.0,86.0,67.0,97.5,88.0,77.0
2024,31,Vegetables,PepsiCo,PepsiCo_Vegetables_product,77,10935.963468899625,2322.4201397815864,286.88,8,131.0,86.0,87.0,86.0,95.25,89.25,65.0
2024,32,Vegetables,PepsiCo,PepsiCo_Vegetables_product,65,7501.044031731688,1477.3324832899357,296.8695652173913,8,77.0,131.0,86.0,87.0,89.75,84.375,84.0
2024,33,Vegetables,PepsiCo,PepsiCo_Vegetables_product,84,11150.342876180675,2145.750552245725,264.4074074074074,8,65.0,77.0,131.0,86.0,89.25,85.375,81.0
2024,34,Vegetables,PepsiCo,PepsiCo_Vegetables_product,81,8833.612568860819,1327.180939317518,319.7692307692308,8,84.0,65.0,77.0,131.0,76.75,87.125,88.0
2024,35,Vegetables,PepsiCo,PepsiCo_Vegetables_product,88,14918.569540290897,3351.3248635928767,276.0689655172414,8,81.0,84.0,65.0,77.0,79.5,87.375,137.0
2024,36,Vegetables,PepsiCo,PepsiCo_Vegetables_product,137,15270.938887581337,2950.8689110872187,296.95454545454544,9,88.0,81.0,84.0,65.0,97.5,93.625,123.0
2024,37,Vegetables,PepsiCo,PepsiCo_Vegetables_product,123,14234.22920909461,2861.2005954530487,266.3095238095238,9,137.0,88.0,81.0,84.0,107.25,98.25,71.0
2024,38,Vegetables,PepsiCo,PepsiCo_Vegetables_product,71,8944.355081704385,1575.1009012507473,297.85714285714283,9,123.0,137.0,88.0,81.0,104.75,90.75,96.0
2024,39,Vegetables,PepsiCo,PepsiCo_Vegetables_product,96,13496.127631725421,2478.301786733465,273.96875,9,71.0,123.0,137.0,88.0,106.75,93.125,106.0
2024,40,Vegetables,PepsiCo,PepsiCo_Vegetables_product,106,13287.459519497685,2527.5842944588026,252.96666666666667,9,96.0,71.0,123.0,137.0,99.0,98.25,71.0
2024,41,Vegetables,PepsiCo,PepsiCo_Vegetables_product,71,10835.401626346978,2228.79382616734,298.56,10,106.0,96.0,71.0,123.0,86.0,96.625,118.0
2024,42,Vegetables,PepsiCo,PepsiCo_Vegetables_product,118,14308.853805737335,2629.260352930838,277.3953488372093,10,71.0,106.0,96.0,71.0,97.75,101.25,90.0
2024,43,Vegetables,PepsiCo,PepsiCo_Vegetables_product,90,12297.919691801582,2332.14089212261,276.2903225806452,10,118.0,71.0,106.0,96.0,96.25,101.5,104.0
2024,44,Vegetables,PepsiCo,PepsiCo_Vegetables_product,104,12277.803829290224,2743.119781133419,257.3888888888889,11,90.0,118.0,71.0,106.0,95.75,97.375,114.0
2024,45,Vegetables,PepsiCo,PepsiCo_Vegetables_product,114,15536.440931086061,3022.902345176106,257.51428571428573,11,104.0,90.0,118.0,71.0,106.5,96.25,81.0
2024,46,Vegetables,PepsiCo,PepsiCo_Vegetables_product,81,12289.834406154221,2522.1294058190183,281.8529411764706,11,114.0,104.0,90.0,118.0,97.25,97.5,105.0
2024,47,Vegetables,PepsiCo,PepsiCo_Vegetables_product,105,15500.448164734158,3223.155467169572,292.9142857142857,11,81.0,114.0,104.0,90.0,101.0,98.625,74.0
2024,48,Vegetables,PepsiCo,PepsiCo_Vegetables_product,74,11869.79032079626,2682.004908273623,257.25,11,105.0,81.0,114.0,104.0,93.5,94.625,82.0
2024,49,Vegetables,PepsiCo,PepsiCo_Vegetables_product,82,10459.83452456139,1858.138438417619,286.1333333333333,12,74.0,105.0,81.0,114.0,85.5,96.0,87.0
2024,50,Vegetables,PepsiCo,PepsiCo_Vegetables_product,87,10636.112386569133,2112.543446969417,274.92857142857144,12,82.0,74.0,105.0,81.0,87.0,92.125,73.0
2024,51,Vegetables,PepsiCo,PepsiCo_Vegetables_product,73,9591.032552837967,2123.0861638176984,300.12,12,87.0,82.0,74.0,105.0,79.0,90.0,95.0
2024,8,Vegetables,Tata,Potato Pack,16,2048.3082495410836,381.70163977992485,190.0,2,34.0,43.0,18.0,51.0,27.75,31.0,16.0
2024,9,Vegetables,Tata,Potato Pack,16,1996.6274075862748,357.97347452336,243.0,2,16.0,34.0,43.0,18.0,27.25,26.625,16.0
2024,10,Vegetables,Tata,Potato Pack,16,2032.103152502069,361.76343583735604,182.5,3,16.0,16.0,34.0,43.0,20.5,26.75,30.0
2024,11,Vegetables,Tata,Potato Pack,30,4335.487674102005,781.2657992754663,272.3636363636364,3,16.0,16.0,16.0,34.0,19.5,28.0,22.0
2024,12,Vegetables,Tata,Potato Pack,22,2942.3270996014653,711.8037909576609,274.625,3,30.0,16.0,16.0,16.0,21.0,24.375,25.0
2024,13,Vegetables,Tata,Potato Pack,25,3981.0233802397797,889.239394865558,317.0,3,22.0,30.0,16.0,16.0,23.25,25.25,22.0
2024,14,Vegetables,Tata,Potato Pack,22,5233.498421698539,1346.5981081161922,213.28571428571428,4,25.0,22.0,30.0,16.0,24.75,22.625,30.0
2024,15,Vegetables,Tata,Potato Pack,30,3877.6333976494157,823.2061089644333,271.0,4,22.0,25.0,22.0,30.0,24.75,22.125,15.0
2024,16,Vegetables,Tata,Potato Pack,15,1705.2409599539765,234.39512100649063,171.88888888888889,4,30.0,22.0,25.0,22.0,23.0,22.0,27.0
2024,17,Vegetables,Tata,Potato Pack,27,2843.4428771348803,599.4932078787298,205.25,4,15.0,30.0,22.0,25.0,23.5,23.375,33.0
2024,18,Vegetables,Tata,Potato Pack,33,4629.693729066388,1041.820692483167,273.25,4,27.0,15.0,30.0,22.0,26.25,25.5,48.0
2024,19,Vegetables,Tata,Potato Pack,48,4186.219567767897,906.3521801147708,263.57142857142856,5,33.0,27.0,15.0,30.0,30.75,27.75,37.0
2024,20,Vegetables,Tata,Potato Pack,37,4384.007454362878,1061.987744975729,272.14285714285717,5,48.0,33.0,27.0,15.0,36.25,29.625,40.0
2024,21,Vegetables,Tata,Potato Pack,40,5060.683175861308,904.350609329708,301.90909090909093,5,37.0,48.0,33.0,27.0,39.5,31.5,36.0
2024,22,Vegetables,Tata,Potato Pack,36,4607.686662813746,815.8193412425597,318.1818181818182,5,40.0,37.0,48.0,33.0,40.25,33.25,38.0
2024,23,Vegetables,Tata,Potato Pack,38,4247.5919539352435,944.5162447176787,235.91666666666666,6,36.0,40.0,37.0,48.0,37.75,34.25,28.0
2024,24,Vegetables,Tata,Potato Pack,28,4297.253017385113,804.6271549682829,353.77777777777777,6,38.0,36.0,40.0,37.0,35.5,35.875,42.0
2024,25,Vegetables,Tata,Potato Pack,42,6432.116958414343,1567.2494680936052,156.25,6,28.0,38.0,36.0,40.0,36.0,37.75,30.0
2024,26,Vegetables,Tata,Potato Pack,30,3563.955689928783,724.4561579330585,230.8,6,42.0,28.0,38.0,36.0,34.5,37.375,29.0
2024,27,Vegetables,Tata,Potato Pack,29,4050.561079482187,844.7576671470971,317.75,7,30.0,42.0,28.0,38.0,32.25,35.0,22.0
2024,28,Vegetables,Tata,Potato Pack,22,2761.223967167707,514.1900153167254,243.11111111111111,7,29.0,30.0,42.0,28.0,30.75,33.125,41.0
2024,29,Vegetables,Tata,Potato Pack,41,4736.801586708294,1045.5178848464523,229.69230769230768,7,22.0,29.0,30.0,42.0,30.5,33.25,18.0
2024,30,Vegetables,Tata,Potato Pack,18,2500.3797460749392,576.8770064607883,296.75,7,41.0,22.0,29.0,30.0,27.5,31.0,29.0
2024,31,Vegetables,Tata,Potato Pack,29,3802.322793481417,749.686131677732,286.5,8,18.0,41.0,22.0,29.0,27.5,29.875,35.0
2024,32,Vegetables,Tata,Potato Pack,35,3546.6043955085916,685.8523753128102,296.0833333333333,8,29.0,18.0,41.0,22.0,30.75,30.75,27.0
2024,33,Vegetables,Tata,Potato Pack,27,3056.604769234451,500.81075487138315,271.75,8,35.0,29.0,18.0,41.0,27.25,28.875,14.0
2024,34,Vegetables,Tata,Potato Pack,14,2323.9572011259643,478.00239743390335,314.25,8,27.0,35.0,29.0,18.0,26.25,26.875,50.0
2024,35,Vegetables,Tata,Potato Pack,50,7777.446889866941,1512.721468124604,251.53333333333333,8,14.0,27.0,35.0,29.0,31.5,29.5,43.0
2024,36,Vegetables,Tata,Potato Pack,43,5114.063118668452,1027.8931642843072,295.15384615384613,9,50.0,14.0,27.0,35.0,33.5,32.125,22.0
2024,37,Vegetables,Tata,Potato Pack,22,3262.1538851539763,683.4791416382539,296.0,9,43.0,50.0,14.0,27.0,32.25,29.75,29.0
2024,38,Vegetables,Tata,Potato Pack,29,4185.670889732053,992.6106299661227,298.44444444444446,9,22.0,43.0,50.0,14.0,36.0,31.125,20.0
2024,39,Vegetables,Tata,Potato Pack,20,2509.9469635811465,429.1670589295102,232.11111111111111,9,29.0,22.0,43.0,50.0,28.5,30.0,31.0
2024,40,Vegetables,Tata,Potato Pack,31,4255.174012080803,914.6205591126093,298.4166666666667,10,20.0,29.0,22.0,43.0,25.5,29.5,31.0
2024,41,Vegetables,Tata,Potato Pack,31,3979.9248037361494,681.6814430313018,329.2307692307692,10,31.0,20.0,29.0,22.0,27.75,30.0,53.0
2024,42,Vegetables,Tata,Potato Pack,53,5019.575929921642,991.1208059698839,278.7692307692308,10,31.0,31.0,20.0,29.0,33.75,34.875,40.0
2024,43,Vegetables,Tata,Potato Pack,40,4295.576915435043,883.5042143826577,256.54545454545456,10,53.0,31.0,31.0,20.0,38.75,33.625,21.0
2024,44,Vegetables,Tata,Potato Pack,21,3265.364157503753,750.3407973581134,260.0,10,40.0,53.0,31.0,31.0,36.25,30.875,26.0
2024,45,Vegetables,Tata,Potato Pack,26,3584.8533738701094,671.9254578825412,284.1111111111111,11,21.0,40.0,53.0,31.0,35.0,31.375,27.0
2024,46,Vegetables,Tata,Potato Pack,27,3983.9593885532563,941.8375407320161,263.0,11,26.0,21.0,40.0,53.0,28.5,31.125,41.0
2024,47,Vegetables,Tata,Potato Pack,41,5892.900652021746,1222.124284931671,264.6923076923077,11,27.0,26.0,21.0,40.0,28.75,33.75,21.0
